bits,N,y,q,r,N_digits,y_digits,q_digits,r_digits,q_norm,q_bin,exact,correct_digits,valid_digits
7,91,3418,37,51,2,4,2,2,0.41111111,Q25_50,0,1,2
7,91,5347,58,69,2,4,2,2,0.64444444,Q50_75,0,0,2
7,91,3948,43,35,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,7451,81,80,2,4,2,2,0.9,Q75_100,0,1,2
7,91,7698,84,54,2,4,2,2,0.93333333,Q75_100,0,1,2
7,91,7764,85,29,2,4,2,2,0.94444444,Q75_100,0,0,2
7,91,5484,60,24,2,4,2,2,0.66666667,Q50_75,1,2,2
7,91,1391,15,26,2,4,2,2,0.16666667,Q0_25,0,1,2
7,91,997,10,87,2,3,2,2,0.11111111,Q0_25,0,1,2
7,91,5341,58,63,2,4,2,2,0.64444444,Q50_75,0,0,2
7,91,1562,17,15,2,4,2,2,0.18888889,Q0_25,1,2,2
7,91,6005,65,90,2,4,2,2,0.72222222,Q50_75,0,0,2
7,91,8165,89,66,2,4,2,2,0.98888889,Q75_100,0,1,2
7,91,2382,26,16,2,4,2,2,0.28888889,Q25_50,0,1,2
7,91,7207,79,18,2,4,2,2,0.87777778,Q75_100,0,1,2
7,91,3028,33,25,2,4,2,2,0.36666667,Q25_50,1,2,2
7,91,6021,66,15,2,4,2,2,0.73333333,Q50_75,0,1,2
7,91,4602,50,52,2,4,2,2,0.55555556,Q50_75,0,1,2
7,91,2597,28,49,2,4,2,2,0.31111111,Q25_50,0,1,2
7,91,725,7,88,2,3,1,2,0.07777778,Q0_25,0,0,2
7,91,5299,58,21,2,4,2,2,0.64444444,Q50_75,0,0,2
7,91,3484,38,26,2,4,2,2,0.42222222,Q25_50,0,1,2
7,91,541,5,86,2,3,1,2,0.05555556,Q0_25,0,0,2
7,91,2976,32,64,2,4,2,2,0.35555556,Q25_50,0,0,2
7,91,5757,63,24,2,4,2,2,0.7,Q50_75,0,1,2
7,91,1406,15,41,2,4,2,2,0.16666667,Q0_25,0,0,2
7,91,1883,20,63,2,4,2,2,0.22222222,Q0_25,0,0,2
7,91,1275,14,1,2,4,2,1,0.15555556,Q0_25,0,0,1
7,91,7711,84,67,2,4,2,2,0.93333333,Q75_100,0,0,2
7,91,1716,18,78,2,4,2,2,0.2,Q0_25,0,1,2
7,91,4659,51,18,2,4,2,2,0.56666667,Q50_75,0,1,2
7,91,568,6,22,2,3,1,2,0.06666667,Q0_25,0,0,2
7,91,5932,65,17,2,4,2,2,0.72222222,Q50_75,0,1,2
7,91,6857,75,32,2,4,2,2,0.83333333,Q75_100,0,1,2
7,91,7930,87,13,2,4,2,2,0.96666667,Q75_100,0,0,2
7,91,4990,54,76,2,4,2,2,0.6,Q50_75,0,0,2
7,91,4339,47,62,2,4,2,2,0.52222222,Q50_75,0,0,2
7,91,7212,79,23,2,4,2,2,0.87777778,Q75_100,1,2,2
7,91,6728,73,85,2,4,2,2,0.81111111,Q75_100,0,0,2
7,91,3828,42,6,2,4,2,1,0.46666667,Q25_50,0,0,1
7,91,2817,30,87,2,4,2,2,0.33333333,Q25_50,0,0,2
7,91,2481,27,24,2,4,2,2,0.3,Q25_50,1,2,2
7,91,1362,14,88,2,4,2,2,0.15555556,Q0_25,0,1,2
7,91,4727,51,86,2,4,2,2,0.56666667,Q50_75,0,0,2
7,91,5663,62,21,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,2692,29,53,2,4,2,2,0.32222222,Q25_50,0,1,2
7,91,2961,32,49,2,4,2,2,0.35555556,Q25_50,0,0,2
7,91,7562,83,9,2,4,2,1,0.92222222,Q75_100,0,0,1
7,91,3747,41,16,2,4,2,2,0.45555556,Q25_50,0,1,2
7,91,846,9,27,2,3,1,2,0.1,Q0_25,0,0,2
7,91,3485,38,27,2,4,2,2,0.42222222,Q25_50,0,1,2
7,91,2031,22,29,2,4,2,2,0.24444444,Q0_25,0,1,2
7,91,4457,48,89,2,4,2,2,0.53333333,Q50_75,0,1,2
7,91,646,7,9,2,3,1,1,0.07777778,Q0_25,1,1,1
7,91,30,0,30,2,2,1,2,0.0,Q0_25,0,0,2
7,91,7616,83,63,2,4,2,2,0.92222222,Q75_100,0,1,2
7,91,409,4,45,2,3,1,2,0.04444444,Q0_25,0,0,2
7,91,2160,23,67,2,4,2,2,0.25555556,Q25_50,0,1,2
7,91,6418,70,48,2,4,2,2,0.77777778,Q75_100,0,0,2
7,91,5701,62,59,2,4,2,2,0.68888889,Q50_75,0,0,2
7,91,8192,90,2,2,4,2,1,1.0,Q75_100,0,0,1
7,91,1423,15,58,2,4,2,2,0.16666667,Q0_25,0,1,2
7,91,154,1,63,2,3,1,2,0.01111111,Q0_25,0,0,2
7,91,5498,60,38,2,4,2,2,0.66666667,Q50_75,0,0,2
7,91,8144,89,45,2,4,2,2,0.98888889,Q75_100,0,0,2
7,91,731,8,3,2,3,1,1,0.08888889,Q0_25,0,0,1
7,91,1894,20,74,2,4,2,2,0.22222222,Q0_25,0,1,2
7,91,4187,46,1,2,4,2,1,0.51111111,Q50_75,0,0,1
7,91,6333,69,54,2,4,2,2,0.76666667,Q75_100,0,0,2
7,91,7623,83,70,2,4,2,2,0.92222222,Q75_100,0,1,2
7,91,540,5,85,2,3,1,2,0.05555556,Q0_25,0,1,2
7,91,488,5,33,2,3,1,2,0.05555556,Q0_25,0,1,2
7,91,5330,58,52,2,4,2,2,0.64444444,Q50_75,0,0,2
7,91,4051,44,47,2,4,2,2,0.48888889,Q25_50,0,1,2
7,91,7485,82,23,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,775,8,47,2,3,1,2,0.08888889,Q0_25,0,0,2
7,91,7454,81,83,2,4,2,2,0.9,Q75_100,0,1,2
7,91,4556,50,6,2,4,2,1,0.55555556,Q50_75,0,0,1
7,91,1621,17,74,2,4,2,2,0.18888889,Q0_25,0,1,2
7,91,6784,74,50,2,4,2,2,0.82222222,Q75_100,0,1,2
7,91,7316,80,36,2,4,2,2,0.88888889,Q75_100,0,1,2
7,91,170,1,79,2,3,1,2,0.01111111,Q0_25,0,0,2
7,91,2562,28,14,2,4,2,2,0.31111111,Q25_50,0,1,2
7,91,3616,39,67,2,4,2,2,0.43333333,Q25_50,0,1,2
7,91,7742,85,7,2,4,2,1,0.94444444,Q75_100,0,0,1
7,91,406,4,42,2,3,1,2,0.04444444,Q0_25,0,0,2
7,91,5494,60,34,2,4,2,2,0.66666667,Q50_75,0,0,2
7,91,1156,12,64,2,4,2,2,0.13333333,Q0_25,0,1,2
7,91,5913,64,89,2,4,2,2,0.71111111,Q50_75,0,0,2
7,91,7478,82,16,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,5015,55,10,2,4,2,2,0.61111111,Q50_75,0,1,2
7,91,8280,90,90,2,4,2,2,1.0,Q75_100,0,0,2
7,91,251,2,69,2,3,1,2,0.02222222,Q0_25,0,1,2
7,91,4150,45,55,2,4,2,2,0.5,Q50_75,0,1,2
7,91,1808,19,79,2,4,2,2,0.21111111,Q0_25,0,1,2
7,91,7245,79,56,2,4,2,2,0.87777778,Q75_100,0,1,2
7,91,6933,76,17,2,4,2,2,0.84444444,Q75_100,0,0,2
7,91,302,3,29,2,3,1,2,0.03333333,Q0_25,0,0,2
7,91,5718,62,76,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,8143,89,44,2,4,2,2,0.98888889,Q75_100,0,0,2
7,91,7824,85,89,2,4,2,2,0.94444444,Q75_100,0,0,2
7,91,7939,87,22,2,4,2,2,0.96666667,Q75_100,0,1,2
7,91,5365,58,87,2,4,2,2,0.64444444,Q50_75,0,1,2
7,91,5425,59,56,2,4,2,2,0.65555556,Q50_75,0,1,2
7,91,2759,30,29,2,4,2,2,0.33333333,Q25_50,0,1,2
7,91,2394,26,28,2,4,2,2,0.28888889,Q25_50,0,1,2
7,91,2887,31,66,2,4,2,2,0.34444444,Q25_50,0,0,2
7,91,5264,57,77,2,4,2,2,0.63333333,Q50_75,0,1,2
7,91,6471,71,10,2,4,2,2,0.78888889,Q75_100,0,1,2
7,91,7745,85,10,2,4,2,2,0.94444444,Q75_100,0,1,2
7,91,7527,82,65,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,7797,85,62,2,4,2,2,0.94444444,Q75_100,0,1,2
7,91,6376,70,6,2,4,2,1,0.77777778,Q75_100,0,0,1
7,91,7514,82,52,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,4237,46,51,2,4,2,2,0.51111111,Q50_75,0,0,2
7,91,6731,73,88,2,4,2,2,0.81111111,Q75_100,0,1,2
7,91,2516,27,59,2,4,2,2,0.3,Q25_50,0,1,2
7,91,588,6,42,2,3,1,2,0.06666667,Q0_25,0,1,2
7,91,7879,86,53,2,4,2,2,0.95555556,Q75_100,0,1,2
7,91,2354,25,79,2,4,2,2,0.27777778,Q25_50,0,1,2
7,91,799,8,71,2,3,1,2,0.08888889,Q0_25,0,1,2
7,91,6888,75,63,2,4,2,2,0.83333333,Q75_100,0,0,2
7,91,5855,64,31,2,4,2,2,0.71111111,Q50_75,0,1,2
7,91,6141,67,44,2,4,2,2,0.74444444,Q50_75,0,0,2
7,91,3863,42,41,2,4,2,2,0.46666667,Q25_50,0,1,2
7,91,1645,18,7,2,4,2,1,0.2,Q0_25,0,0,1
7,91,3084,33,81,2,4,2,2,0.36666667,Q25_50,0,0,2
7,91,7116,78,18,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,4095,45,0,2,4,2,1,0.5,Q50_75,0,0,1
7,91,5661,62,19,2,4,2,2,0.68888889,Q50_75,0,0,2
7,91,2896,31,75,2,4,2,2,0.34444444,Q25_50,0,1,2
7,91,1903,20,83,2,4,2,2,0.22222222,Q0_25,0,1,2
7,91,4840,53,17,2,4,2,2,0.58888889,Q50_75,0,1,2
7,91,6469,71,8,2,4,2,1,0.78888889,Q75_100,0,0,1
7,91,4892,53,69,2,4,2,2,0.58888889,Q50_75,0,0,2
7,91,5721,62,79,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,3381,37,14,2,4,2,2,0.41111111,Q25_50,0,1,2
7,91,1485,16,29,2,4,2,2,0.17777778,Q0_25,0,1,2
7,91,4570,50,20,2,4,2,2,0.55555556,Q50_75,0,1,2
7,91,4891,53,68,2,4,2,2,0.58888889,Q50_75,0,0,2
7,91,1989,21,78,2,4,2,2,0.23333333,Q0_25,0,1,2
7,91,845,9,26,2,3,1,2,0.1,Q0_25,0,0,2
7,91,6399,70,29,2,4,2,2,0.77777778,Q75_100,0,1,2
7,91,427,4,63,2,3,1,2,0.04444444,Q0_25,0,0,2
7,91,6261,68,73,2,4,2,2,0.75555556,Q75_100,1,2,2
7,91,7913,86,87,2,4,2,2,0.95555556,Q75_100,0,0,2
7,91,261,2,79,2,3,1,2,0.02222222,Q0_25,0,0,2
7,91,5825,64,1,2,4,2,1,0.71111111,Q50_75,0,0,1
7,91,7172,78,74,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,6625,72,73,2,4,2,2,0.8,Q75_100,1,2,2
7,91,5405,59,36,2,4,2,2,0.65555556,Q50_75,0,1,2
7,91,2280,25,5,2,4,2,1,0.27777778,Q25_50,0,0,1
7,91,7595,83,42,2,4,2,2,0.92222222,Q75_100,0,1,2
7,91,83,0,83,2,2,1,2,0.0,Q0_25,0,0,2
7,91,3564,39,15,2,4,2,2,0.43333333,Q25_50,0,1,2
7,91,5037,55,32,2,4,2,2,0.61111111,Q50_75,0,0,2
7,91,1133,12,41,2,4,2,2,0.13333333,Q0_25,0,0,2
7,91,242,2,60,2,3,1,2,0.02222222,Q0_25,0,0,2
7,91,4398,48,30,2,4,2,2,0.53333333,Q50_75,0,0,2
7,91,6434,70,64,2,4,2,2,0.77777778,Q75_100,0,1,2
7,91,6053,66,47,2,4,2,2,0.73333333,Q50_75,0,1,2
7,91,630,6,84,2,3,1,2,0.06666667,Q0_25,0,0,2
7,91,4006,44,2,2,4,2,1,0.48888889,Q25_50,0,0,1
7,91,3482,38,24,2,4,2,2,0.42222222,Q25_50,0,1,2
7,91,6299,69,20,2,4,2,2,0.76666667,Q75_100,0,0,2
7,91,3924,43,11,2,4,2,2,0.47777778,Q25_50,0,0,2
7,91,6464,71,3,2,4,2,1,0.78888889,Q75_100,0,0,1
7,91,5474,60,14,2,4,2,2,0.66666667,Q50_75,1,2,2
7,91,4212,46,26,2,4,2,2,0.51111111,Q50_75,0,1,2
7,91,3845,42,23,2,4,2,2,0.46666667,Q25_50,0,1,2
7,91,2672,29,33,2,4,2,2,0.32222222,Q25_50,0,1,2
7,91,7101,78,3,2,4,2,1,0.86666667,Q75_100,0,0,1
7,91,1853,20,33,2,4,2,2,0.22222222,Q0_25,0,1,2
7,91,1538,16,82,2,4,2,2,0.17777778,Q0_25,0,0,2
7,91,3727,40,87,2,4,2,2,0.44444444,Q25_50,0,0,2
7,91,7228,79,39,2,4,2,2,0.87777778,Q75_100,0,0,2
7,91,711,7,74,2,3,1,2,0.07777778,Q0_25,0,1,2
7,91,7902,86,76,2,4,2,2,0.95555556,Q75_100,0,0,2
7,91,6140,67,43,2,4,2,2,0.74444444,Q50_75,0,0,2
7,91,2258,24,74,2,4,2,2,0.26666667,Q25_50,0,0,2
7,91,3087,33,84,2,4,2,2,0.36666667,Q25_50,0,0,2
7,91,3557,39,8,2,4,2,1,0.43333333,Q25_50,0,0,1
7,91,5693,62,51,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,1810,19,81,2,4,2,2,0.21111111,Q0_25,0,0,2
7,91,4029,44,25,2,4,2,2,0.48888889,Q25_50,1,2,2
7,91,651,7,14,2,3,1,2,0.07777778,Q0_25,0,1,2
7,91,7329,80,49,2,4,2,2,0.88888889,Q75_100,0,0,2
7,91,5713,62,71,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,8034,88,26,2,4,2,2,0.97777778,Q75_100,0,1,2
7,91,6711,73,68,2,4,2,2,0.81111111,Q75_100,0,0,2
7,91,1062,11,61,2,4,2,2,0.12222222,Q0_25,0,0,2
7,91,6543,71,82,2,4,2,2,0.78888889,Q75_100,0,1,2
7,91,7607,83,54,2,4,2,2,0.92222222,Q75_100,0,1,2
7,91,3529,38,71,2,4,2,2,0.42222222,Q25_50,0,0,2
7,91,2809,30,79,2,4,2,2,0.33333333,Q25_50,0,1,2
7,91,7209,79,20,2,4,2,2,0.87777778,Q75_100,0,0,2
7,91,608,6,62,2,3,1,2,0.06666667,Q0_25,0,0,2
7,91,3160,34,66,2,4,2,2,0.37777778,Q25_50,0,1,2
7,91,286,3,13,2,3,1,2,0.03333333,Q0_25,0,0,2
7,91,396,4,32,2,3,1,2,0.04444444,Q0_25,0,0,2
7,91,4920,54,6,2,4,2,1,0.6,Q50_75,0,0,1
7,91,2828,31,7,2,4,2,1,0.34444444,Q25_50,0,0,1
7,91,3685,40,45,2,4,2,2,0.44444444,Q25_50,1,2,2
7,91,7680,84,36,2,4,2,2,0.93333333,Q75_100,0,0,2
7,91,2070,22,68,2,4,2,2,0.24444444,Q0_25,0,1,2
7,91,3824,42,2,2,4,2,1,0.46666667,Q25_50,0,0,1
7,91,3751,41,20,2,4,2,2,0.45555556,Q25_50,0,1,2
7,91,2464,27,7,2,4,2,1,0.3,Q25_50,1,1,1
7,91,3716,40,76,2,4,2,2,0.44444444,Q25_50,0,1,2
7,91,72,0,72,2,2,1,2,0.0,Q0_25,0,0,2
7,91,277,3,4,2,3,1,1,0.03333333,Q0_25,0,0,1
7,91,2690,29,51,2,4,2,2,0.32222222,Q25_50,0,1,2
7,91,6359,69,80,2,4,2,2,0.76666667,Q75_100,0,0,2
7,91,3746,41,15,2,4,2,2,0.45555556,Q25_50,0,1,2
7,91,3323,36,47,2,4,2,2,0.4,Q25_50,0,0,2
7,91,3165,34,71,2,4,2,2,0.37777778,Q25_50,0,0,2
7,91,4246,46,60,2,4,2,2,0.51111111,Q50_75,0,0,2
7,91,8272,90,82,2,4,2,2,1.0,Q75_100,0,1,2
7,91,3717,40,77,2,4,2,2,0.44444444,Q25_50,0,1,2
7,91,6428,70,58,2,4,2,2,0.77777778,Q75_100,0,1,2
7,91,899,9,80,2,3,1,2,0.1,Q0_25,0,0,2
7,91,6048,66,42,2,4,2,2,0.73333333,Q50_75,0,0,2
7,91,6831,75,6,2,4,2,1,0.83333333,Q75_100,0,0,1
7,91,6142,67,45,2,4,2,2,0.74444444,Q50_75,0,0,2
7,91,3236,35,51,2,4,2,2,0.38888889,Q25_50,0,1,2
7,91,2155,23,62,2,4,2,2,0.25555556,Q25_50,0,1,2
7,91,3749,41,18,2,4,2,2,0.45555556,Q25_50,0,1,2
7,91,3667,40,27,2,4,2,2,0.44444444,Q25_50,0,1,2
7,91,3666,40,26,2,4,2,2,0.44444444,Q25_50,0,1,2
7,91,5127,56,31,2,4,2,2,0.62222222,Q50_75,0,0,2
7,91,6645,73,2,2,4,2,1,0.81111111,Q75_100,0,0,1
7,91,7165,78,67,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,1175,12,83,2,4,2,2,0.13333333,Q0_25,0,0,2
7,91,5516,60,56,2,4,2,2,0.66666667,Q50_75,0,1,2
7,91,8116,89,17,2,4,2,2,0.98888889,Q75_100,0,1,2
7,91,4001,43,88,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,3918,43,5,2,4,2,1,0.47777778,Q25_50,1,1,1
7,91,2424,26,58,2,4,2,2,0.28888889,Q25_50,0,1,2
7,91,3017,33,14,2,4,2,2,0.36666667,Q25_50,0,1,2
7,91,6825,75,0,2,4,2,1,0.83333333,Q75_100,0,0,1
7,91,2069,22,67,2,4,2,2,0.24444444,Q0_25,0,0,2
7,91,3923,43,10,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,352,3,79,2,3,1,2,0.03333333,Q0_25,0,1,2
7,91,5838,64,14,2,4,2,2,0.71111111,Q50_75,0,1,2
7,91,1271,13,88,2,4,2,2,0.14444444,Q0_25,0,1,2
7,91,1039,11,38,2,4,2,2,0.12222222,Q0_25,0,0,2
7,91,2466,27,9,2,4,2,1,0.3,Q25_50,0,0,1
7,91,1693,18,55,2,4,2,2,0.2,Q0_25,1,2,2
7,91,7833,86,7,2,4,2,1,0.95555556,Q75_100,1,1,1
7,91,7653,84,9,2,4,2,1,0.93333333,Q75_100,0,0,1
7,91,8004,87,87,2,4,2,2,0.96666667,Q75_100,1,2,2
7,91,6159,67,62,2,4,2,2,0.74444444,Q50_75,0,1,2
7,91,8027,88,19,2,4,2,2,0.97777778,Q75_100,0,0,2
7,91,7784,85,49,2,4,2,2,0.94444444,Q75_100,0,0,2
7,91,6363,69,84,2,4,2,2,0.76666667,Q75_100,0,1,2
7,91,3188,35,3,2,4,2,1,0.38888889,Q25_50,0,0,1
7,91,2557,28,9,2,4,2,1,0.31111111,Q25_50,0,0,1
7,91,4896,53,73,2,4,2,2,0.58888889,Q50_75,0,1,2
7,91,3763,41,32,2,4,2,2,0.45555556,Q25_50,0,1,2
7,91,7125,78,27,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,500,5,45,2,3,1,2,0.05555556,Q0_25,0,0,2
7,91,4549,49,90,2,4,2,2,0.54444444,Q50_75,0,0,2
7,91,7399,81,28,2,4,2,2,0.9,Q75_100,0,1,2
7,91,1494,16,38,2,4,2,2,0.17777778,Q0_25,0,0,2
7,91,97,1,6,2,2,1,1,0.01111111,Q0_25,0,0,1
7,91,2493,27,36,2,4,2,2,0.3,Q25_50,0,0,2
7,91,3767,41,36,2,4,2,2,0.45555556,Q25_50,0,1,2
7,91,4214,46,28,2,4,2,2,0.51111111,Q50_75,0,1,2
7,91,3928,43,15,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,2638,28,90,2,4,2,2,0.31111111,Q25_50,0,0,2
7,91,203,2,21,2,3,1,2,0.02222222,Q0_25,0,1,2
7,91,2130,23,37,2,4,2,2,0.25555556,Q25_50,0,1,2
7,91,5969,65,54,2,4,2,2,0.72222222,Q50_75,0,1,2
7,91,4308,47,31,2,4,2,2,0.52222222,Q50_75,0,1,2
7,91,2384,26,18,2,4,2,2,0.28888889,Q25_50,0,1,2
7,91,6231,68,43,2,4,2,2,0.75555556,Q75_100,0,1,2
7,91,512,5,57,2,3,1,2,0.05555556,Q0_25,0,0,2
7,91,976,10,66,2,3,2,2,0.11111111,Q0_25,0,0,2
7,91,3959,43,46,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,1734,19,5,2,4,2,1,0.21111111,Q0_25,0,0,1
7,91,7873,86,47,2,4,2,2,0.95555556,Q75_100,0,1,2
7,91,1043,11,42,2,4,2,2,0.12222222,Q0_25,0,0,2
7,91,1547,17,0,2,4,2,1,0.18888889,Q0_25,0,0,1
7,91,5824,64,0,2,4,2,1,0.71111111,Q50_75,0,0,1
7,91,67,0,67,2,2,1,2,0.0,Q0_25,0,0,2
7,91,6505,71,44,2,4,2,2,0.78888889,Q75_100,1,2,2
7,91,4762,52,30,2,4,2,2,0.57777778,Q50_75,0,1,2
7,91,4388,48,20,2,4,2,2,0.53333333,Q50_75,0,0,2
7,91,4468,49,9,2,4,2,1,0.54444444,Q50_75,0,0,1
7,91,4895,53,72,2,4,2,2,0.58888889,Q50_75,0,1,2
7,91,7651,84,7,2,4,2,1,0.93333333,Q75_100,0,0,1
7,91,1426,15,61,2,4,2,2,0.16666667,Q0_25,0,0,2
7,91,4667,51,26,2,4,2,2,0.56666667,Q50_75,0,1,2
7,91,7162,78,64,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,956,10,46,2,3,2,2,0.11111111,Q0_25,0,0,2
7,91,6998,76,82,2,4,2,2,0.84444444,Q75_100,0,0,2
7,91,3410,37,43,2,4,2,2,0.41111111,Q25_50,0,0,2
7,91,4820,52,88,2,4,2,2,0.57777778,Q50_75,0,0,2
7,91,1348,14,74,2,4,2,2,0.15555556,Q0_25,0,1,2
7,91,5864,64,40,2,4,2,2,0.71111111,Q50_75,0,1,2
7,91,3756,41,25,2,4,2,2,0.45555556,Q25_50,1,2,2
7,91,609,6,63,2,3,1,2,0.06666667,Q0_25,0,0,2
7,91,5271,57,84,2,4,2,2,0.63333333,Q50_75,1,2,2
7,91,901,9,82,2,3,1,2,0.1,Q0_25,0,0,2
7,91,6195,68,7,2,4,2,1,0.75555556,Q75_100,0,0,1
7,91,4957,54,43,2,4,2,2,0.6,Q50_75,0,0,2
7,91,5666,62,24,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,1451,15,86,2,4,2,2,0.16666667,Q0_25,0,1,2
7,91,2365,25,90,2,4,2,2,0.27777778,Q25_50,0,0,2
7,91,3528,38,70,2,4,2,2,0.42222222,Q25_50,0,0,2
7,91,6194,68,6,2,4,2,1,0.75555556,Q75_100,0,0,1
7,91,4293,47,16,2,4,2,2,0.52222222,Q50_75,0,1,2
7,91,629,6,83,2,3,1,2,0.06666667,Q0_25,0,0,2
7,91,4116,45,21,2,4,2,2,0.5,Q50_75,0,0,2
7,91,1131,12,39,2,4,2,2,0.13333333,Q0_25,0,0,2
7,91,8219,90,29,2,4,2,2,1.0,Q75_100,0,0,2
7,91,6015,66,9,2,4,2,1,0.73333333,Q50_75,0,0,1
7,91,7924,87,7,2,4,2,1,0.96666667,Q75_100,0,0,1
7,91,6316,69,37,2,4,2,2,0.76666667,Q75_100,0,1,2
7,91,1259,13,76,2,4,2,2,0.14444444,Q0_25,0,0,2
7,91,746,8,18,2,3,1,2,0.08888889,Q0_25,0,1,2
7,91,3078,33,75,2,4,2,2,0.36666667,Q25_50,0,1,2
7,91,3455,37,88,2,4,2,2,0.41111111,Q25_50,0,1,2
7,91,1579,17,32,2,4,2,2,0.18888889,Q0_25,0,0,2
7,91,5476,60,16,2,4,2,2,0.66666667,Q50_75,0,1,2
7,91,6552,72,0,2,4,2,1,0.8,Q75_100,0,0,1
7,91,3131,34,37,2,4,2,2,0.37777778,Q25_50,0,0,2
7,91,7445,81,74,2,4,2,2,0.9,Q75_100,1,2,2
7,91,5990,65,75,2,4,2,2,0.72222222,Q50_75,0,0,2
7,91,4976,54,62,2,4,2,2,0.6,Q50_75,0,0,2
7,91,254,2,72,2,3,1,2,0.02222222,Q0_25,0,0,2
7,91,944,10,34,2,3,2,2,0.11111111,Q0_25,0,0,2
7,91,6135,67,38,2,4,2,2,0.74444444,Q50_75,0,0,2
7,91,8076,88,68,2,4,2,2,0.97777778,Q75_100,0,1,2
7,91,3311,36,35,2,4,2,2,0.4,Q25_50,1,2,2
7,91,2400,26,34,2,4,2,2,0.28888889,Q25_50,0,1,2
7,91,3021,33,18,2,4,2,2,0.36666667,Q25_50,0,0,2
7,91,4672,51,31,2,4,2,2,0.56666667,Q50_75,0,1,2
7,91,1033,11,32,2,4,2,2,0.12222222,Q0_25,0,0,2
7,91,4458,48,90,2,4,2,2,0.53333333,Q50_75,0,0,2
7,91,7646,84,2,2,4,2,1,0.93333333,Q75_100,0,0,1
7,91,2487,27,30,2,4,2,2,0.3,Q25_50,0,0,2
7,91,3320,36,44,2,4,2,2,0.4,Q25_50,0,0,2
7,91,5994,65,79,2,4,2,2,0.72222222,Q50_75,0,0,2
7,91,3187,35,2,2,4,2,1,0.38888889,Q25_50,0,0,1
7,91,2060,22,58,2,4,2,2,0.24444444,Q0_25,0,1,2
7,91,2338,25,63,2,4,2,2,0.27777778,Q25_50,0,1,2
7,91,4865,53,42,2,4,2,2,0.58888889,Q50_75,0,1,2
7,91,4249,46,63,2,4,2,2,0.51111111,Q50_75,0,0,2
7,91,5545,60,85,2,4,2,2,0.66666667,Q50_75,0,1,2
7,91,1920,21,9,2,4,2,1,0.23333333,Q0_25,0,0,1
7,91,3967,43,54,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,3661,40,21,2,4,2,2,0.44444444,Q25_50,0,1,2
7,91,3737,41,6,2,4,2,1,0.45555556,Q25_50,0,0,1
7,91,7305,80,25,2,4,2,2,0.88888889,Q75_100,0,1,2
7,91,6680,73,37,2,4,2,2,0.81111111,Q75_100,0,1,2
7,91,3062,33,59,2,4,2,2,0.36666667,Q25_50,0,1,2
7,91,7117,78,19,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,3481,38,23,2,4,2,2,0.42222222,Q25_50,0,1,2
7,91,1649,18,11,2,4,2,2,0.2,Q0_25,0,0,2
7,91,8102,89,3,2,4,2,1,0.98888889,Q75_100,0,0,1
7,91,3004,33,1,2,4,2,1,0.36666667,Q25_50,0,0,1
7,91,4379,48,11,2,4,2,2,0.53333333,Q50_75,0,0,2
7,91,7281,80,1,2,4,2,1,0.88888889,Q75_100,0,0,1
7,91,2814,30,84,2,4,2,2,0.33333333,Q25_50,0,0,2
7,91,782,8,54,2,3,1,2,0.08888889,Q0_25,0,0,2
7,91,6724,73,81,2,4,2,2,0.81111111,Q75_100,0,0,2
7,91,198,2,16,2,3,1,2,0.02222222,Q0_25,0,1,2
7,91,5111,56,15,2,4,2,2,0.62222222,Q50_75,1,2,2
7,91,1652,18,14,2,4,2,2,0.2,Q0_25,0,1,2
7,91,678,7,41,2,3,1,2,0.07777778,Q0_25,0,0,2
7,91,8041,88,33,2,4,2,2,0.97777778,Q75_100,0,1,2
7,91,2747,30,17,2,4,2,2,0.33333333,Q25_50,0,1,2
7,91,3633,39,84,2,4,2,2,0.43333333,Q25_50,0,0,2
7,91,3341,36,65,2,4,2,2,0.4,Q25_50,0,1,2
7,91,1266,13,83,2,4,2,2,0.14444444,Q0_25,0,1,2
7,91,3731,41,0,2,4,2,1,0.45555556,Q25_50,0,0,1
7,91,5623,61,72,2,4,2,2,0.67777778,Q50_75,0,1,2
7,91,7319,80,39,2,4,2,2,0.88888889,Q75_100,0,1,2
7,91,6847,75,22,2,4,2,2,0.83333333,Q75_100,0,1,2
